system:index,consistent_change,current_state,first,latitude,lc_change_to_another_neighbors,lc_consistent_change_one_year_neighbors,lc_consistent_change_two_years_neighbors,lc_reverse_neighbors,longitude,no_lc_change_neighbors,one_lc_change_neighbors,year,year_after_state,.geo
29_366,0,1,3.0,-28.328327568944893,0.0,3.0,3.0,0.0,-49.34432380939272,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-49.34432380939272,-28.328327568944893]}"
29_372,0,3,6.0,-22.870253734163104,0.0,6.0,6.0,0.0,-43.59357885504478,2.0,6.0,2014,4,"{""type"":""Point"",""coordinates"":[-43.59357885504478,-22.870253734163104]}"
29_373,0,3,5.0,-5.609125549806495,0.0,5.0,5.0,0.0,-46.159975790245845,3.0,5.0,2014,1,"{""type"":""Point"",""coordinates"":[-46.159975790245845,-5.609125549806495]}"
29_374,0,3,5.0,-3.583334752588564,0.0,5.0,5.0,0.0,-44.61280737640679,3.0,5.0,2014,1,"{""type"":""Point"",""coordinates"":[-44.61280737640679,-3.583334752588564]}"
29_381,0,1,3.0,-13.299962023267364,0.0,3.0,3.0,0.0,-53.703129230997455,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-53.703129230997455,-13.299962023267364]}"
29_387,0,1,0.0,-3.205503344087892,0.0,0.0,0.0,0.0,-65.67677365302656,8.0,0.0,2014,5,"{""type"":""Point"",""coordinates"":[-65.67677365302656,-3.205503344087892]}"
29_390,0,1,4.0,-4.619002443649959,0.0,4.0,4.0,0.0,-62.091687185633965,4.0,4.0,2014,2,"{""type"":""Point"",""coordinates"":[-62.091687185633965,-4.619002443649959]}"
29_391,0,1,4.0,-10.068182957118974,0.0,4.0,4.0,0.0,-51.694047098064146,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-51.694047098064146,-10.068182957118974]}"
29_398,0,1,1.0,-7.746487105312072,0.0,1.0,1.0,0.0,-66.77873701205598,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-66.77873701205598,-7.746487105312072]}"
29_401,0,1,8.0,-3.301443416431858,0.0,8.0,8.0,0.0,-53.87021587384369,0.0,8.0,2014,3,"{""type"":""Point"",""coordinates"":[-53.87021587384369,-3.301443416431858]}"
29_405,0,1,0.0,2.720413090663355,0.0,0.0,0.0,0.0,-61.54461317760517,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-61.54461317760517,2.720413090663355]}"
29_413,0,1,1.0,0.0914934116875754,0.0,1.0,1.0,0.0,-68.17121553396964,7.0,1.0,2014,5,"{""type"":""Point"",""coordinates"":[-68.17121553396964,0.0914934116875754]}"
29_417,0,1,1.0,-11.640683861970196,0.0,1.0,1.0,0.0,-52.663149626572284,7.0,1.0,2014,2,"{""type"":""Point"",""coordinates"":[-52.663149626572284,-11.640683861970196]}"
29_423,0,1,2.0,-8.810182233237999,0.0,2.0,2.0,0.0,-71.05561607974902,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-71.05561607974902,-8.810182233237999]}"
29_424,0,2,0.0,-15.499037838791953,0.0,0.0,0.0,0.0,-45.37817199847662,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-45.37817199847662,-15.499037838791953]}"
29_429,0,3,0.0,-13.665127186261953,0.0,0.0,0.0,0.0,-40.17935195469171,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-40.17935195469171,-13.665127186261953]}"
29_434,0,3,6.0,-22.9025930843914,0.0,6.0,6.0,0.0,-45.38302290101085,2.0,6.0,2014,4,"{""type"":""Point"",""coordinates"":[-45.38302290101085,-22.9025930843914]}"
29_439,0,1,4.0,-9.61839649436033,1.0,4.0,4.0,0.0,-41.46133769665868,3.0,5.0,2014,2,"{""type"":""Point"",""coordinates"":[-41.46133769665868,-9.61839649436033]}"
29_441,0,3,1.0,-19.292713115157106,0.0,1.0,1.0,0.0,-44.38400647354155,7.0,1.0,2014,4,"{""type"":""Point"",""coordinates"":[-44.38400647354155,-19.292713115157106]}"
29_455,0,1,8.0,-6.89919612933054,0.0,8.0,8.0,0.0,-57.752015879580966,0.0,8.0,2014,2,"{""type"":""Point"",""coordinates"":[-57.752015879580966,-6.89919612933054]}"
29_457,0,1,3.0,-3.5404851135360618,0.0,3.0,3.0,0.0,-61.43385090307324,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-61.43385090307324,-3.5404851135360618]}"
29_460,0,1,4.0,-2.415614714761598,0.0,4.0,4.0,0.0,-55.79602417993912,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-55.79602417993912,-2.415614714761598]}"
29_465,0,3,1.0,-22.93897485339825,0.0,1.0,1.0,0.0,-49.0255117150587,7.0,1.0,2014,2,"{""type"":""Point"",""coordinates"":[-49.0255117150587,-22.93897485339825]}"
29_470,0,1,3.0,-16.62633368883354,0.0,3.0,3.0,0.0,-56.152835010791385,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-56.152835010791385,-16.62633368883354]}"
29_471,0,1,2.0,-0.7056715714400879,0.0,2.0,2.0,0.0,-63.80055235061453,6.0,2.0,2014,2,"{""type"":""Point"",""coordinates"":[-63.80055235061453,-0.7056715714400879]}"
29_474,0,3,5.0,-9.71595353421571,0.0,5.0,5.0,0.0,-36.71634653441096,3.0,5.0,2014,4,"{""type"":""Point"",""coordinates"":[-36.71634653441096,-9.71595353421571]}"
29_479,0,4,8.0,-9.055961294973098,0.0,8.0,8.0,0.0,-44.52764708747226,0.0,8.0,2014,2,"{""type"":""Point"",""coordinates"":[-44.52764708747226,-9.055961294973098]}"
29_480,0,1,8.0,-14.26933404636074,0.0,8.0,8.0,0.0,-45.23992127625063,0.0,8.0,2014,2,"{""type"":""Point"",""coordinates"":[-45.23992127625063,-14.26933404636074]}"
29_483,0,1,2.0,-4.1128916125770205,0.0,2.0,2.0,0.0,-56.32126912656381,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-56.32126912656381,-4.1128916125770205]}"
29_484,0,1,8.0,-13.7594502910945,0.0,8.0,8.0,0.0,-56.918469127446464,0.0,8.0,2014,4,"{""type"":""Point"",""coordinates"":[-56.918469127446464,-13.7594502910945]}"
29_485,0,1,4.0,-4.4516463062184926,0.0,4.0,4.0,0.0,-45.65817687253667,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-45.65817687253667,-4.4516463062184926]}"
29_488,0,3,1.0,-6.110115983759951,0.0,1.0,1.0,0.0,-38.30636458730251,7.0,1.0,2014,4,"{""type"":""Point"",""coordinates"":[-38.30636458730251,-6.110115983759951]}"
29_490,0,1,5.0,-2.4045654367669282,0.0,5.0,5.0,0.0,-45.6681481721904,3.0,5.0,2014,2,"{""type"":""Point"",""coordinates"":[-45.6681481721904,-2.4045654367669282]}"
29_491,0,1,3.0,2.3258730178780604,0.0,3.0,3.0,0.0,-51.252884462033045,5.0,3.0,2014,5,"{""type"":""Point"",""coordinates"":[-51.252884462033045,2.3258730178780604]}"
29_493,0,3,7.0,-21.954511133531657,0.0,7.0,7.0,0.0,-48.20220575716315,1.0,7.0,2014,2,"{""type"":""Point"",""coordinates"":[-48.20220575716315,-21.954511133531657]}"
29_495,0,1,0.0,-16.835461486976563,0.0,0.0,0.0,0.0,-45.33936477820265,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-45.33936477820265,-16.835461486976563]}"
29_499,0,1,2.0,-8.682172305250965,0.0,2.0,2.0,0.0,-70.97476770417826,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-70.97476770417826,-8.682172305250965]}"
29_500,0,1,4.0,-3.181787820587137,0.0,4.0,4.0,0.0,-53.0946104575349,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-53.0946104575349,-3.181787820587137]}"
29_509,0,3,3.0,-4.460809122116512,0.0,3.0,3.0,0.0,-49.19529330375729,5.0,3.0,2014,1,"{""type"":""Point"",""coordinates"":[-49.19529330375729,-4.460809122116512]}"
29_510,0,1,1.0,-8.19411761138883,0.0,1.0,1.0,0.0,-61.56293880940121,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-61.56293880940121,-8.19411761138883]}"
29_520,0,5,7.0,-0.39251886339602304,0.0,7.0,7.0,0.0,-56.04072526333329,1.0,7.0,2014,2,"{""type"":""Point"",""coordinates"":[-56.04072526333329,-0.39251886339602304]}"
29_526,0,3,3.0,-19.020254089483654,0.0,3.0,3.0,1.0,-40.91129924819229,4.0,4.0,2014,1,"{""type"":""Point"",""coordinates"":[-40.91129924819229,-19.020254089483654]}"
29_530,0,1,3.0,-5.282228617915401,0.0,3.0,3.0,0.0,-38.67099076112663,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-38.67099076112663,-5.282228617915401]}"
29_533,0,1,3.0,-4.865589989140768,0.0,3.0,3.0,1.0,-45.89991351549324,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-45.89991351549324,-4.865589989140768]}"
29_537,0,1,2.0,-13.016992708769715,6.0,2.0,2.0,0.0,-56.406968404668795,0.0,8.0,2014,3,"{""type"":""Point"",""coordinates"":[-56.406968404668795,-13.016992708769715]}"
29_545,0,1,1.0,-11.033782056019053,0.0,1.0,1.0,0.0,-44.037166942343,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-44.037166942343,-11.033782056019053]}"
29_549,0,1,0.0,-4.625739808280857,0.0,0.0,0.0,0.0,-60.49115884391821,8.0,0.0,2014,5,"{""type"":""Point"",""coordinates"":[-60.49115884391821,-4.625739808280857]}"
29_555,0,1,7.0,-0.5552935928784803,0.0,7.0,7.0,0.0,-51.7748954736349,1.0,7.0,2014,3,"{""type"":""Point"",""coordinates"":[-51.7748954736349,-0.5552935928784803]}"
29_556,0,2,2.0,-16.2336800781449,0.0,2.0,2.0,0.0,-48.81773138984185,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-48.81773138984185,-16.2336800781449]}"
29_568,0,1,1.0,-3.4696080376190315,0.0,1.0,1.0,0.0,-52.7068077493805,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-52.7068077493805,-3.4696080376190315]}"
29_573,0,1,1.0,-2.6277069533422166,0.0,1.0,1.0,0.0,-48.48113265288226,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-48.48113265288226,-2.6277069533422166]}"
29_574,0,2,2.0,-10.477006242921773,0.0,2.0,2.0,0.0,-49.67283770879522,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-49.67283770879522,-10.477006242921773]}"
29_584,0,1,8.0,-12.09963314062686,0.0,8.0,8.0,0.0,-51.854665870864714,0.0,8.0,2014,3,"{""type"":""Point"",""coordinates"":[-51.854665870864714,-12.09963314062686]}"
29_588,0,1,1.0,-6.961449378520022,0.0,1.0,1.0,0.0,-49.40010918853654,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-49.40010918853654,-6.961449378520022]}"
29_595,0,1,8.0,-9.076442883451026,0.0,8.0,8.0,0.0,-44.55971694311532,0.0,8.0,2014,4,"{""type"":""Point"",""coordinates"":[-44.55971694311532,-9.076442883451026]}"
29_601,0,1,4.0,-2.7923681449213253,0.0,4.0,4.0,0.0,-67.3012870128283,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-67.3012870128283,-2.7923681449213253]}"
29_607,0,3,4.0,-19.86997051673231,0.0,4.0,4.0,0.0,-48.77919366415314,4.0,4.0,2014,2,"{""type"":""Point"",""coordinates"":[-48.77919366415314,-19.86997051673231]}"
29_609,0,1,2.0,3.4033123696510144,0.0,2.0,2.0,0.0,-60.32488068482769,6.0,2.0,2014,2,"{""type"":""Point"",""coordinates"":[-60.32488068482769,3.4033123696510144]}"
29_612,0,1,1.0,-11.504589096426091,0.0,1.0,1.0,0.0,-47.25654925757054,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-47.25654925757054,-11.504589096426091]}"
29_614,0,1,2.0,1.0347244600130727,0.0,2.0,2.0,0.0,-60.97328465690516,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-60.97328465690516,1.0347244600130727]}"
29_615,0,1,1.0,-15.5324551673612,0.0,1.0,1.0,0.0,-59.47462526840857,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-59.47462526840857,-15.5324551673612]}"
29_618,0,3,3.0,-6.945549197991109,1.0,3.0,3.0,0.0,-41.51550610829109,4.0,4.0,2014,4,"{""type"":""Point"",""coordinates"":[-41.51550610829109,-6.945549197991109]}"
29_619,0,1,6.0,-10.086508588915011,0.0,6.0,6.0,0.0,-63.618913000165556,2.0,6.0,2014,3,"{""type"":""Point"",""coordinates"":[-63.618913000165556,-10.086508588915011]}"
29_620,0,5,5.0,-20.425129362318174,0.0,5.0,5.0,2.0,-46.91590810183242,1.0,7.0,2014,3,"{""type"":""Point"",""coordinates"":[-46.91590810183242,-20.425129362318174]}"
29_626,0,1,6.0,-12.575021588982912,0.0,6.0,6.0,1.0,-54.80967399797589,1.0,7.0,2014,3,"{""type"":""Point"",""coordinates"":[-54.80967399797589,-12.575021588982912]}"
29_631,0,3,4.0,-19.219949577143424,0.0,4.0,4.0,0.0,-40.09122722531959,4.0,4.0,2014,4,"{""type"":""Point"",""coordinates"":[-40.09122722531959,-19.219949577143424]}"
29_639,0,1,4.0,-10.077076278431758,0.0,4.0,4.0,0.0,-44.65862145589689,4.0,4.0,2014,2,"{""type"":""Point"",""coordinates"":[-44.65862145589689,-10.077076278431758]}"
29_640,0,1,0.0,-3.3273148966145003,0.0,0.0,0.0,5.0,-60.26532238149056,3.0,5.0,2014,5,"{""type"":""Point"",""coordinates"":[-60.26532238149056,-3.3273148966145003]}"
29_641,0,1,0.0,-0.008489079434927937,0.0,0.0,0.0,0.0,-63.3343267181565,8.0,0.0,2014,2,"{""type"":""Point"",""coordinates"":[-63.3343267181565,-0.008489079434927937]}"
29_643,0,1,0.0,-7.980947394467268,3.0,0.0,0.0,0.0,-44.415267845428886,5.0,3.0,2014,2,"{""type"":""Point"",""coordinates"":[-44.415267845428886,-7.980947394467268]}"
29_644,0,1,7.0,-2.6384867367516507,0.0,7.0,7.0,0.0,-48.0890180313641,1.0,7.0,2014,3,"{""type"":""Point"",""coordinates"":[-48.0890180313641,-2.6384867367516507]}"
29_645,0,3,5.0,-7.848625553116463,0.0,5.0,5.0,0.0,-35.87417595554891,3.0,5.0,2014,4,"{""type"":""Point"",""coordinates"":[-35.87417595554891,-7.848625553116463]}"
29_647,0,1,3.0,-6.045976272473817,0.0,3.0,3.0,0.0,-52.375868398710864,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-52.375868398710864,-6.045976272473817]}"
29_652,0,5,8.0,-11.670058771760907,0.0,8.0,8.0,0.0,-54.49032291447138,0.0,8.0,2014,3,"{""type"":""Point"",""coordinates"":[-54.49032291447138,-11.670058771760907]}"
29_657,0,1,0.0,-10.70149523242324,0.0,0.0,0.0,0.0,-55.946941147671204,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-55.946941147671204,-10.70149523242324]}"
29_658,0,3,0.0,-14.291163107764845,0.0,0.0,0.0,0.0,-39.789123795270186,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-39.789123795270186,-14.291163107764845]}"
29_663,0,1,5.0,2.850309480747037,0.0,5.0,5.0,0.0,-60.17881461962986,3.0,5.0,2014,3,"{""type"":""Point"",""coordinates"":[-60.17881461962986,2.850309480747037]}"
29_667,0,1,6.0,-5.135893058132331,0.0,6.0,6.0,0.0,-44.110738964112386,2.0,6.0,2014,3,"{""type"":""Point"",""coordinates"":[-44.110738964112386,-5.135893058132331]}"
29_678,0,1,4.0,1.7246305982168648,0.0,4.0,4.0,0.0,-60.617821298979074,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-60.617821298979074,1.7246305982168648]}"
29_681,0,1,1.0,-8.163934217842414,7.0,1.0,1.0,0.0,-44.573461166962346,0.0,8.0,2014,2,"{""type"":""Point"",""coordinates"":[-44.573461166962346,-8.163934217842414]}"
29_683,0,3,1.0,-29.568272155615077,0.0,1.0,1.0,0.0,-51.753335906816034,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-51.753335906816034,-29.568272155615077]}"
29_684,0,1,2.0,-20.0931120333076,0.0,2.0,2.0,0.0,-40.77277903138107,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-40.77277903138107,-20.0931120333076]}"
29_685,0,2,4.0,-15.521675383951766,0.0,4.0,4.0,0.0,-48.426964241249856,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-48.426964241249856,-15.521675383951766]}"
29_686,0,1,3.0,-8.127821943420809,0.0,3.0,3.0,0.0,-49.98841586810642,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-49.98841586810642,-8.127821943420809]}"
29_689,0,2,3.0,0.7080970227072143,0.0,3.0,3.0,0.0,-55.787400353211574,5.0,3.0,2014,1,"{""type"":""Point"",""coordinates"":[-55.787400353211574,0.7080970227072143]}"
29_705,0,1,3.0,-11.819089277396333,0.0,3.0,3.0,0.0,-53.59209746188029,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-53.59209746188029,-11.819089277396333]}"
29_707,0,2,3.0,-17.140529357463556,0.0,3.0,3.0,0.0,-58.23441118715315,5.0,3.0,2014,1,"{""type"":""Point"",""coordinates"":[-58.23441118715315,-17.140529357463556]}"
29_719,0,1,3.0,-1.6427042443051605,0.0,3.0,3.0,0.0,-44.65323156419217,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-44.65323156419217,-1.6427042443051605]}"
29_721,0,3,0.0,-14.616982061314996,0.0,0.0,0.0,0.0,-48.90477814087304,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-48.90477814087304,-14.616982061314996]}"
29_723,0,1,6.0,-2.4083383609602285,0.0,6.0,6.0,0.0,-46.25429889507839,2.0,6.0,2014,3,"{""type"":""Point"",""coordinates"":[-46.25429889507839,-2.4083383609602285]}"
29_724,0,1,0.0,-15.409835131078884,0.0,0.0,0.0,0.0,-56.018087718173454,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-56.018087718173454,-15.409835131078884]}"
29_738,0,3,0.0,-3.1497179649440694,0.0,0.0,0.0,0.0,-52.99678392309429,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-52.99678392309429,-3.1497179649440694]}"
29_741,0,1,5.0,-9.816744509093922,0.0,5.0,5.0,0.0,-57.076392954394684,3.0,5.0,2014,3,"{""type"":""Point"",""coordinates"":[-57.076392954394684,-9.816744509093922]}"
29_743,0,1,1.0,-12.071336209177096,0.0,1.0,1.0,0.0,-41.730562787309296,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-41.730562787309296,-12.071336209177096]}"
29_760,0,3,0.0,-5.142360928177992,0.0,0.0,0.0,0.0,-54.07961316657194,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-54.07961316657194,-5.142360928177992]}"
29_765,0,1,1.0,-3.5631226586958737,0.0,1.0,1.0,0.0,-52.22764637683114,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-52.22764637683114,-3.5631226586958737]}"
29_767,0,3,3.0,-30.34360807733863,0.0,3.0,3.0,0.0,-52.94827489775183,5.0,3.0,2014,2,"{""type"":""Point"",""coordinates"":[-52.94827489775183,-30.34360807733863]}"
29_771,0,1,8.0,-12.206083501795025,0.0,8.0,8.0,0.0,-61.48774982012041,0.0,8.0,2014,3,"{""type"":""Point"",""coordinates"":[-61.48774982012041,-12.206083501795025]}"
29_772,0,1,3.0,-1.434654424503079,0.0,3.0,3.0,0.0,-51.7778599140725,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-51.7778599140725,-1.434654424503079]}"
29_773,0,1,2.0,-20.322451925343312,0.0,2.0,2.0,0.0,-43.459101057012084,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-43.459101057012084,-20.322451925343312]}"
29_775,0,1,3.0,-11.459852995276934,0.0,3.0,3.0,0.0,-51.39517760303757,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-51.39517760303757,-11.459852995276934]}"
29_784,0,3,2.0,-19.42907737528645,0.0,2.0,2.0,0.0,-44.214763874013435,6.0,2.0,2014,4,"{""type"":""Point"",""coordinates"":[-44.214763874013435,-19.42907737528645]}"
29_787,0,3,8.0,-9.959576639268924,0.0,8.0,8.0,0.0,-54.870040785068724,0.0,8.0,2014,4,"{""type"":""Point"",""coordinates"":[-54.870040785068724,-9.959576639268924]}"
29_791,0,5,4.0,-4.082169229860133,0.0,4.0,4.0,0.0,-39.44983011245825,4.0,4.0,2014,1,"{""type"":""Point"",""coordinates"":[-39.44983011245825,-4.082169229860133]}"
29_794,0,1,5.0,-1.6583349302488406,0.0,5.0,5.0,0.0,-44.87394762950033,3.0,5.0,2014,3,"{""type"":""Point"",""coordinates"":[-44.87394762950033,-1.6583349302488406]}"
29_809,0,3,7.0,-7.555415444379853,0.0,7.0,7.0,0.0,-35.043324149266766,1.0,7.0,2014,4,"{""type"":""Point"",""coordinates"":[-35.043324149266766,-7.555415444379853]}"
29_811,0,3,0.0,-10.413944509976577,0.0,0.0,0.0,0.0,-40.13919726149157,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-40.13919726149157,-10.413944509976577]}"
29_814,0,3,5.0,-19.95432232191113,0.0,5.0,5.0,0.0,-43.23272560541396,3.0,5.0,2014,4,"{""type"":""Point"",""coordinates"":[-43.23272560541396,-19.95432232191113]}"
29_815,0,1,6.0,-7.276758043245976,0.0,6.0,6.0,0.0,-69.92589477844031,2.0,6.0,2014,3,"{""type"":""Point"",""coordinates"":[-69.92589477844031,-7.276758043245976]}"
29_822,0,2,1.0,1.3713231969726571,0.0,1.0,1.0,0.0,-50.362743846999024,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-50.362743846999024,1.3713231969726571]}"
29_825,0,1,0.0,-12.63026797895626,0.0,0.0,0.0,0.0,-46.355359364541826,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-46.355359364541826,-12.63026797895626]}"
29_826,0,2,2.0,-28.61156637802778,0.0,2.0,2.0,0.0,-50.138524352082776,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-50.138524352082776,-28.61156637802778]}"
29_827,0,1,5.0,-2.416962187687777,0.0,5.0,5.0,0.0,-53.989871469688396,3.0,5.0,2014,3,"{""type"":""Point"",""coordinates"":[-53.989871469688396,-2.416962187687777]}"
29_835,0,3,5.0,-14.217860580580693,0.0,5.0,5.0,0.0,-43.95227614799371,3.0,5.0,2014,2,"{""type"":""Point"",""coordinates"":[-43.95227614799371,-14.217860580580693]}"
29_838,0,2,4.0,-18.73432033454841,0.0,4.0,4.0,0.0,-56.56138880200896,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-56.56138880200896,-18.73432033454841]}"
29_856,0,1,4.0,-8.734993243957195,0.0,4.0,4.0,0.0,-69.42247889321973,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-69.42247889321973,-8.734993243957195]}"
29_862,0,2,1.0,-7.0153482955671915,0.0,1.0,1.0,0.0,-62.0701276188151,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-62.0701276188151,-7.0153482955671915]}"
29_867,0,1,4.0,-8.678938370228135,0.0,4.0,4.0,0.0,-66.64129477358568,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-66.64129477358568,-8.678938370228135]}"
29_869,0,3,3.0,-26.19554742138833,0.0,3.0,3.0,0.0,-52.69144655802205,5.0,3.0,2014,4,"{""type"":""Point"",""coordinates"":[-52.69144655802205,-26.19554742138833]}"
29_871,0,1,7.0,-9.86363656692496,0.0,7.0,7.0,0.0,-65.20408015052287,1.0,7.0,2014,3,"{""type"":""Point"",""coordinates"":[-65.20408015052287,-9.86363656692496]}"
29_872,0,1,0.0,-6.642367789600768,0.0,0.0,0.0,0.0,-55.48260197730982,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-55.48260197730982,-6.642367789600768]}"
29_873,0,3,1.0,-4.323366883646226,0.0,1.0,1.0,0.0,-48.17013590152009,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-48.17013590152009,-4.323366883646226]}"
29_876,0,1,0.0,-2.5986015381367435,0.0,0.0,0.0,5.0,-66.61353683130639,3.0,5.0,2014,5,"{""type"":""Point"",""coordinates"":[-66.61353683130639,-2.5986015381367435]}"
29_878,0,3,1.0,-7.930012917857691,0.0,1.0,1.0,0.0,-48.607525613357886,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-48.607525613357886,-7.930012917857691]}"
29_885,0,3,1.0,-8.953553352583473,0.0,1.0,1.0,0.0,-51.68218933631377,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-51.68218933631377,-8.953553352583473]}"
29_886,0,1,1.0,-4.581542696302175,0.0,1.0,1.0,0.0,-52.720012984057036,7.0,1.0,2014,5,"{""type"":""Point"",""coordinates"":[-52.720012984057036,-4.581542696302175]}"
29_889,0,3,7.0,-31.686769090154144,0.0,7.0,7.0,0.0,-54.36851136194479,1.0,7.0,2014,2,"{""type"":""Point"",""coordinates"":[-54.36851136194479,-31.686769090154144]}"
29_894,0,1,1.0,2.680258397463212,0.0,1.0,1.0,0.0,-61.184837906315316,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-61.184837906315316,2.680258397463212]}"
29_896,0,3,0.0,-18.66775517199516,1.0,0.0,0.0,4.0,-46.477170917068435,3.0,5.0,2014,1,"{""type"":""Point"",""coordinates"":[-46.477170917068435,-18.66775517199516]}"
29_897,0,3,0.0,-21.18052268473428,0.0,0.0,0.0,0.0,-46.945013517037886,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-46.945013517037886,-21.18052268473428]}"
29_903,0,4,8.0,-9.059464724581163,0.0,8.0,8.0,0.0,-44.52010123908565,0.0,8.0,2014,2,"{""type"":""Point"",""coordinates"":[-44.52010123908565,-9.059464724581163]}"
29_905,0,1,1.0,-1.564281320001526,0.0,1.0,1.0,0.0,-52.73968608877928,7.0,1.0,2014,2,"{""type"":""Point"",""coordinates"":[-52.73968608877928,-1.564281320001526]}"
29_909,0,1,5.0,-6.126016164288868,0.0,5.0,5.0,0.0,-50.35708446070907,3.0,5.0,2014,5,"{""type"":""Point"",""coordinates"":[-50.35708446070907,-6.126016164288868]}"
29_911,0,3,2.0,-14.403003360637724,0.0,2.0,2.0,0.0,-39.692105744585284,6.0,2.0,2014,1,"{""type"":""Point"",""coordinates"":[-39.692105744585284,-14.403003360637724]}"
29_915,0,1,4.0,-6.389042879479065,0.0,4.0,4.0,0.0,-57.47389746761756,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-57.47389746761756,-6.389042879479065]}"
29_917,0,1,8.0,-29.376122516341912,0.0,8.0,8.0,0.0,-54.25155071195242,0.0,8.0,2014,3,"{""type"":""Point"",""coordinates"":[-54.25155071195242,-29.376122516341912]}"
